TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-04-04,AMAZON UK MARKETPLACE,10085460,Stationery,60.35
2017-04-05,RUSSELL PUBLISHING LTD,10085460,Staff training: Corp Strategy,336
2017-04-07,NATIONAL EXPRESS LIMIT,10085460,Travel UK Other Travel,41
2017-04-10,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,100
2017-04-13,FOUR POINTS BY SHERATO,10085460,Actual Bed and breakfast costs,73.76
2017-04-14,FOUR POINTS BY SHERATO,10085460,Actual Bed and breakfast costs,97.38
2017-04-20,AMAZON UK MARKETPLACE,10085460,Stationery,147.2
2017-04-20,AMAZON UK RETAIL AMAZO,10085460,Stationery,12.73
2017-04-21,AMAZON UK MARKETPLACE,10085460,Stationery,9.99
2017-04-21,AMAZON UK MARKETPLACE,10085460,Stationery,68.42
2017-04-21,WWW.PRET.COM,10085460,Hospitality,43.5
2017-04-21,WWWNEKSLTD,10085460,Staff training: Corp Strategy,120
2017-04-25,PARK INN YORK,10085460,Actual Bed and breakfast costs,140
2017-04-11,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.45
2017-04-11,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,16.34
2017-04-11,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-04-11,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,5.05
2017-04-19,EAT,10085721,Subsistence 24 hour subsistence,7.05
2017-04-19,EAT,10085721,Subsistence 24 hour subsistence,7.99
2017-04-19,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,14.45
2017-04-19,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-04-20,EAT,10085721,Subsistence 24 hour subsistence,5.5
2017-04-20,MCDONALDS,10085721,Subsistence 24 hour subsistence,1.98
2017-04-24,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-04-24,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,17.3
2017-04-24,ITSU 020 GRT QUEEN ST,10085721,Subsistence 24 hour subsistence,6.93
2017-04-24,CMT (UK) LTD - GLASGOW,10085721,Travel UK Taxi/Bus/Tube,13.44
2017-04-24,3119 ARAMARK CAFE,10085721,Subsis day time meal allowance,1.95
2017-04-25,CITYFLEET/COMCAB,10085721,Travel UK Taxi/Bus/Tube,12.76
2017-04-25,EAT LTD,10085721,Subsistence 24 hour subsistence,5.65
2017-04-25,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-04-26,M&S SIMPLY FOOD - SSP,10085721,Subsis day time meal allowance,4.8
2017-04-23,GO METRO GARE DU MIDI,10085412,Incidental expenses,12.09
2017-04-23,L ESPRIT DE SEL,10085412,Subsistence 24 hour subsistence,16.4
2017-04-23,M&S SIMPLY FOOD - SSP,10085412,Subsistence 24 hour subsistence,7.5
2017-04-24,SELF CCAB 36,10085412,Subsistence 24 hour subsistence,15.51
2017-04-12,SQUARE SAIL LLOYDS,10085150,Subsistence 24 hour subsistence,22
2017-04-26,POST OFFICE COUNTER,10085150,Postal Charges,6.52
2017-04-27,GREGGS,10085150,Subsis day time meal allowance,3.95
2017-04-27,Q PARK THE LIGHT,10085150,Travel UK Other Travel,10.5
2017-04-25,TRAVELODGE,10085541,Subsistence 24 hour subsistence,10.2
2017-04-26,BLIXEN,10085541,Subsistence 24 hour subsistence,22.4
2017-04-08,"RSTUDIO, INC.",10085544,IT Software Licences,82.28
2017-04-12,AMAZON UK RETAIL AMAZO,10085820,Other Accommodation Costs,126.08
2017-04-16,AMAZON UK MARKETPLACE,10085820,Other Accommodation Costs,16.83
2017-04-20,AMAZON UK MARKETPLACE,10085820,Other Accommodation Costs,25.9
2017-04-20,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,17.5
2017-04-26,TNT UK LTD,10085820,Postal Charges,152.58
2017-04-26,WWW.RCVS.ORG.UK/COLLEG,10085820,Subscriptions to pro bodies,314
2017-04-11,ACTION ON HEARING LOSS,10085150,Health & safety advice,579.99-
2017-04-20,EXPEDIA 7260344110191,10085150,Other Services,2244.81
